Date,Department,Region,Revenue,Expenses,Patients,Outstanding_AR,Outstanding_AP,Budget,Cash_on_Hand,Profit
2023-10-22 23:02:45.428271416,Emergency,West,2916,5324,13,2170,612,9924,20862,-2408
2023-10-22 23:55:14.865743288,Emergency,West,11644,6958,17,5784,2319,9366,16666,4686
2023-10-23 00:47:44.303215160,General Surgery,West,8126,4470,51,4525,1883,9684,12114,3656
2023-10-23 01:40:13.740687032,Radiology,West,9151,8370,48,5435,843,8159,6158,781
2023-10-23 02:32:43.178158912,Radiology,East,13660,5144,7,1144,843,6464,15112,8516
2023-10-23 03:25:12.615630784,Cardiology,South,14481,5822,78,6375,7218,3222,19515,8659
2023-10-23 04:17:42.053102656,Orthopedics,East,2065,6808,22,7774,4088,6484,15569,-4743
2023-10-23 05:10:11.490574528,Neurology,North,12794,4011,14,7190,7176,13371,21013,8783
2023-10-23 06:02:40.928046400,General Surgery,East,11917,2097,40,7794,1948,11528,15255,9820
2023-10-23 06:55:10.365518280,Emergency,East,14888,8551,96,461,5490,7048,13709,6337
2023-10-23 07:47:39.802990152,Radiology,North,11691,9969,61,3738,6834,13642,14183,1722
2023-10-23 08:40:09.240462024,Emergency,West,3904,2449,7,5794,212,8490,10272,1455
2023-10-23 09:32:38.677933896,Emergency,North,9193,6450,24,2636,656,4218,12602,2743
2023-10-23 10:25:08.115405768,Radiology,North,6571,3899,22,7094,3744,6833,23790,2672
2023-10-23 11:17:37.552877648,Pediatrics,South,8716,5503,53,5411,5921,13720,8615,3213
2023-10-23 12:10:06.990349520,Radiology,South,14156,5166,41,4823,1113,10780,22068,8990
2023-10-23 13:02:36.427821392,Radiology,West,13001,6563,24,4704,6645,13609,14911,6438
2023-10-23 13:55:05.865293264,Orthopedics,North,14282,2460,78,2928,913,13705,8524,11822
2023-10-23 14:47:35.302765136,General Surgery,North,11078,6381,68,198,7521,7564,12974,4697
2023-10-23 15:40:04.740237016,General Surgery,North,8973,8710,26,6280,1637,8433,10115,263
2023-10-23 16:32:34.177708888,Radiology,East,5808,7298,25,3441,1624,4879,19222,-1490
2023-10-23 17:25:03.615180760,Oncology,South,14369,8092,84,20,7091,8690,7137,6277
2023-10-23 18:17:33.052652632,General Surgery,South,9565,4122,39,159,6066,7751,13874,5443
2023-10-23 19:10:02.490124504,General Surgery,West,9861,2095,5,2369,225,12085,14001,7766
2023-10-23 20:02:31.927596384,General Surgery,South,3960,6031,16,299,4731,8737,16452,-2071
2023-10-23 20:55:01.365068256,Radiology,South,4747,4141,17,4728,4145,7667,15687,606
2023-10-23 21:47:30.802540128,Emergency,West,2043,6087,12,3544,4655,11383,11408,-4044
2023-10-23 22:40:00.240012000,Neurology,North,5842,6117,35,2752,5420,9432,5324,-275
2023-10-23 23:32:29.677483872,Emergency,East,6705,4358,9,2506,2126,11050,15455,2347
2023-10-24 00:24:59.114955752,Orthopedics,West,3888,7057,48,1359,7873,10829,15846,-3169
2023-10-24 01:17:28.552427624,Oncology,South,5898,6463,55,2774,5974,7960,9333,-565
2023-10-24 02:09:57.989899496,Radiology,West,14084,9897,29,4750,1580,3772,18744,4187
2023-10-24 03:02:27.427371368,Pediatrics,South,7883,4880,49,2714,837,11844,11509,3003
2023-10-24 03:54:56.864843240,Cardiology,North,10911,3889,17,2063,870,12949,5890,7022
2023-10-24 04:47:26.302315120,Radiology,North,2690,8921,39,2349,3873,11845,24328,-6231
2023-10-24 05:39:55.739786992,Neurology,North,12137,8638,36,1504,1978,5206,9314,3499
2023-10-24 06:32:25.177258864,Cardiology,South,8842,8456,76,1382,4729,9915,9772,386
2023-10-24 07:24:54.614730736,Pediatrics,West,10301,2848,26,1735,7341,4583,10630,7453
2023-10-24 08:17:24.052202608,Orthopedics,South,14506,4576,10,5039,6590,11254,5093,9930
2023-10-24 09:09:53.489674488,Orthopedics,North,6558,4801,53,3648,1622,7557,19643,1757
2023-10-24 10:02:22.927146360,Pediatrics,North,10706,6869,15,2066,3662,6106,18209,3837
2023-10-24 10:54:52.364618232,Emergency,North,9720,1344,75,2649,5761,9497,6586,8376
2023-10-24 11:47:21.802090104,Pediatrics,South,10828,3426,19,1572,6949,12357,18402,7402
2023-10-24 12:39:51.239561976,General Surgery,East,5328,5227,72,5817,4952,5636,16319,101
2023-10-24 13:32:20.677033856,General Surgery,North,7312,2234,44,1462,5099,4460,23070,5078
2023-10-24 14:24:50.114505728,Radiology,West,2626,5812,38,6452,3911,4138,5583,-3186
2023-10-24 15:17:19.551977600,Neurology,North,2069,5172,90,6190,3643,9682,13190,-3103
2023-10-24 16:09:48.989449472,General Surgery,South,12698,6028,34,4226,2634,10265,8025,6670
2023-10-24 17:02:18.426921344,Oncology,West,9549,9945,23,2135,540,12725,14916,-396
2023-10-24 17:54:47.864393224,Radiology,South,14081,2590,66,4437,4155,7564,19296,11491
2023-10-24 18:47:17.301865096,Radiology,East,7613,5567,66,6205,5188,12991,18620,2046
2023-10-24 19:39:46.739336968,Radiology,East,13991,4089,42,6272,5796,13912,11685,9902
2023-10-24 20:32:16.176808840,Cardiology,South,12042,5351,34,4134,4691,8904,11353,6691
2023-10-24 21:24:45.614280712,Cardiology,North,6319,5454,36,5960,4875,6001,21401,865
2023-10-24 22:17:15.051752592,Orthopedics,West,7961,7195,87,5280,7503,3061,11950,766
2023-10-24 23:09:44.489224464,Radiology,North,13070,7866,29,4886,5118,10928,12724,5204
2023-10-25 00:02:13.926696336,Emergency,South,13544,6858,91,3745,340,10213,23469,6686
2023-10-25 00:54:43.364168208,General Surgery,South,5977,5128,16,5168,1700,5173,15019,849
2023-10-25 01:47:12.801640080,Orthopedics,North,9500,1435,13,6780,1721,13640,17274,8065
2023-10-25 02:39:42.239111960,Neurology,West,10059,8140,41,944,2614,3997,9462,1919
2023-10-25 03:32:11.676583832,Pediatrics,West,8784,4490,21,6882,1393,5754,18185,4294
2023-10-25 04:24:41.114055704,Cardiology,West,3634,5944,39,3376,1556,3824,6812,-2310
2023-10-25 05:17:10.551527576,Radiology,West,13668,3860,98,393,5595,13821,8715,9808
2023-10-25 06:09:39.988999448,Neurology,West,4543,7723,64,351,7393,3355,10512,-3180
2023-10-25 07:02:09.426471328,Orthopedics,East,9353,2073,8,6977,3956,10523,16231,7280
2023-10-25 07:54:38.863943200,Orthopedics,East,2768,9861,45,6214,6535,12137,16100,-7093
2023-10-25 08:47:08.301415072,Cardiology,South,7764,6317,72,983,2413,4090,16492,1447
2023-10-25 09:39:37.738886944,Orthopedics,East,4603,9654,92,3906,1374,13642,12429,-5051
2023-10-25 10:32:07.176358816,Emergency,West,2991,1376,7,7926,7316,11630,11082,1615
2023-10-25 11:24:36.613830696,Orthopedics,West,11920,3593,13,3531,3906,5901,23973,8327
2023-10-25 12:17:06.051302568,Oncology,West,12220,1435,15,38,5306,12286,18023,10785
2023-10-25 13:09:35.488774440,General Surgery,South,11721,9915,65,2985,6268,10519,8325,1806
2023-10-25 14:02:04.926246312,Pediatrics,South,2488,6391,97,1123,4014,7405,22463,-3903
2023-10-25 14:54:34.363718184,Orthopedics,North,10179,3939,25,1498,4436,9305,6330,6240
2023-10-25 15:47:03.801190064,General Surgery,East,6152,8743,29,512,7388,8350,17472,-2591
2023-10-25 16:39:33.238661936,General Surgery,East,2511,9182,89,3757,7967,12971,13748,-6671
2023-10-25 17:32:02.676133808,Oncology,North,13511,4623,66,4771,2745,11602,18563,8888
2023-10-25 18:24:32.113605680,Neurology,North,12343,3207,88,2015,624,8206,20455,9136
2023-10-25 19:17:01.551077552,Orthopedics,East,12796,6495,28,7130,4249,9543,10052,6301
2023-10-25 20:09:30.988549432,Emergency,West,12299,5215,73,6011,1548,10548,10263,7084
2023-10-25 21:02:00.426021304,Neurology,East,7697,7491,45,6827,7950,3510,7948,206
2023-10-25 21:54:29.863493176,General Surgery,West,2734,3093,61,1566,3585,13098,23404,-359
2023-10-25 22:46:59.300965048,General Surgery,South,7678,3516,70,5216,240,4531,22068,4162
2023-10-25 23:39:28.738436920,Radiology,East,5309,3669,13,621,2208,11728,9303,1640
2023-10-26 00:31:58.175908800,Orthopedics,East,10562,6490,12,4793,7615,13820,24187,4072
2023-10-26 01:24:27.613380672,Cardiology,South,12265,6099,62,5087,6174,13754,18910,6166
2023-10-26 02:16:57.050852544,Oncology,South,6701,2144,75,3459,1600,11899,18355,4557
2023-10-26 03:09:26.488324416,Oncology,South,14397,4008,42,6655,7886,10370,24950,10389
2023-10-26 04:01:55.925796288,Cardiology,South,12493,2312,24,1076,6325,10751,10912,10181
2023-10-26 04:54:25.363268168,Pediatrics,South,12022,4629,51,6616,4710,9586,6707,7393
2023-10-26 05:46:54.800740040,General Surgery,North,3859,8505,83,1638,6772,11032,6047,-4646
2023-10-26 06:39:24.238211912,Radiology,North,9719,7524,32,5980,6286,13428,7857,2195
2023-10-26 07:31:53.675683784,Emergency,South,2916,8555,99,4280,5459,9972,19860,-5639
2023-10-26 08:24:23.113155656,Oncology,South,8909,9049,64,4296,1203,12611,21490,-140
2023-10-26 09:16:52.550627536,Neurology,South,9264,2936,26,6221,3398,9718,5011,6328
2023-10-26 10:09:21.988099408,General Surgery,South,8681,5847,55,2295,99,6654,17314,2834
2023-10-26 11:01:51.425571280,Emergency,West,13367,2615,28,1457,1194,7631,17108,10752
2023-10-26 11:54:20.863043152,Oncology,West,4662,5296,77,6916,5899,7029,11384,-634
2023-10-26 12:46:50.300515024,Radiology,South,12826,7105,65,4915,7372,10180,19505,5721
2023-10-26 13:39:19.737986904,Pediatrics,South,6692,9390,6,912,6660,9848,11392,-2698
2023-10-26 14:31:49.175458776,Radiology,East,11429,3120,93,6175,6122,8490,18075,8309
2023-10-26 15:24:18.612930648,Neurology,South,12352,3735,80,3717,1157,11033,7623,8617
2023-10-26 16:16:48.050402520,Radiology,South,3335,1406,59,2500,3588,5156,15198,1929
2023-10-26 17:09:17.487874392,Emergency,North,12808,9986,8,7772,7997,12006,11904,2822
2023-10-26 18:01:46.925346272,General Surgery,West,7050,2116,62,1529,4524,9506,24938,4934
2023-10-26 18:54:16.362818144,Neurology,South,13135,6783,17,2428,4646,7596,8664,6352
2023-10-26 19:46:45.800290016,General Surgery,West,2761,2103,97,1883,7018,3135,13620,658
2023-10-26 20:39:15.237761888,Cardiology,West,13910,7351,31,3004,238,4074,20628,6559
2023-10-26 21:31:44.675233760,Orthopedics,East,12892,5187,34,7561,6981,13957,7004,7705
2023-10-26 22:24:14.112705640,Cardiology,West,4131,3579,66,6550,4853,7459,7480,552
2023-10-26 23:16:43.550177512,Emergency,West,6814,3130,69,880,3461,13788,10179,3684
2023-10-27 00:09:12.987649384,Orthopedics,South,12145,5866,15,7348,1866,11272,12958,6279
2023-10-27 01:01:42.425121256,Cardiology,North,11140,4942,91,316,1498,11362,11257,6198
2023-10-27 01:54:11.862593128,Orthopedics,South,2301,5279,53,4754,6671,8845,13829,-2978
2023-10-27 02:46:41.300065008,Oncology,South,14216,3712,21,7811,4972,8419,13354,10504
2023-10-27 03:39:10.737536880,Radiology,North,9740,1364,19,2989,7874,12664,20659,8376
2023-10-27 04:31:40.175008752,Neurology,North,12780,9387,31,671,2005,3688,10753,3393
2023-10-27 05:24:09.612480624,Orthopedics,East,5694,6503,14,3923,4255,4318,9891,-809
2023-10-27 06:16:39.049952496,Oncology,North,4701,4654,84,5421,1304,7299,16604,47
2023-10-27 07:09:08.487424376,Radiology,South,11667,5599,32,4669,5969,13103,6215,6068
2023-10-27 08:01:37.924896248,Radiology,North,10805,6416,6,7003,4178,3335,17931,4389
2023-10-27 08:54:07.362368120,Pediatrics,North,8214,2985,39,3381,3951,11939,6385,5229
2023-10-27 09:46:36.799839992,General Surgery,North,7644,3567,19,6140,3549,8682,20082,4077
2023-10-27 10:39:06.237311864,Cardiology,West,7520,5340,63,6870,5666,7942,19537,2180
2023-10-27 11:31:35.674783744,Pediatrics,East,2668,7308,79,4887,7282,13029,21889,-4640
2023-10-27 12:24:05.112255616,General Surgery,West,4128,9153,37,7745,1709,7999,7619,-5025
2023-10-27 13:16:34.549727488,General Surgery,West,8738,5379,59,4625,1983,4413,16801,3359
2023-10-27 14:09:03.987199360,Emergency,East,2217,2911,84,752,6965,13426,18148,-694
2023-10-27 15:01:33.424671232,Oncology,West,13123,1710,79,1631,4122,8237,17730,11413
2023-10-27 15:54:02.862143112,Pediatrics,North,10940,5090,88,2607,2513,9245,18713,5850
2023-10-27 16:46:32.299614984,Pediatrics,East,6220,6243,56,6061,1036,9404,13525,-23
2023-10-27 17:39:01.737086856,General Surgery,West,10392,2590,23,559,1899,5381,10783,7802
2023-10-27 18:31:31.174558728,Radiology,South,4621,2340,43,6973,2462,5883,10686,2281
2023-10-27 19:24:00.612030600,Oncology,West,7139,1821,91,1263,6772,13862,20612,5318
2023-10-27 20:16:30.049502480,Radiology,South,2721,2616,64,2269,2498,7482,20913,105
2023-10-27 21:08:59.486974352,Neurology,North,11143,1752,14,4837,4126,5847,18660,9391
2023-10-27 22:01:28.924446224,Orthopedics,South,3881,8037,76,1690,6359,4138,24809,-4156
2023-10-27 22:53:58.361918096,Emergency,West,12419,7934,70,3645,189,6901,20539,4485
2023-10-27 23:46:27.799389968,Emergency,West,3432,8985,60,5221,7926,12687,14534,-5553
2023-10-28 00:38:57.236861848,Cardiology,West,7181,9522,11,2428,5412,10984,13798,-2341
2023-10-28 01:31:26.674333720,Radiology,East,4320,4043,94,357,2709,5187,21377,277
2023-10-28 02:23:56.111805592,Orthopedics,East,8950,8371,44,1357,1376,11792,12590,579
2023-10-28 03:16:25.549277464,General Surgery,West,11968,9023,23,832,3756,11657,16131,2945
2023-10-28 04:08:54.986749336,Cardiology,West,9177,9858,74,7475,7164,8724,21839,-681
2023-10-28 05:01:24.424221216,Emergency,North,10890,4386,15,0,7310,11494,15367,6504
2023-10-28 05:53:53.861693088,Orthopedics,East,13160,7408,56,7089,2917,11084,18729,5752
2023-10-28 06:46:23.299164960,Pediatrics,East,2621,8456,16,2599,7162,13589,11057,-5835
2023-10-28 07:38:52.736636832,Neurology,East,12779,5677,96,583,6205,9834,15583,7102
2023-10-28 08:31:22.174108704,General Surgery,South,2459,9882,66,144,1641,4588,8528,-7423
2023-10-28 09:23:51.611580584,Pediatrics,West,11276,2703,77,3072,205,11955,15513,8573
2023-10-28 10:16:21.049052456,Neurology,North,9225,4077,27,6733,7471,4510,23125,5148
2023-10-28 11:08:50.486524328,General Surgery,North,10491,7787,44,6634,3195,8437,24602,2704
2023-10-28 12:01:19.923996200,Radiology,West,12736,3337,74,6635,2574,6612,12777,9399
2023-10-28 12:53:49.361468072,Oncology,West,11467,3252,54,2764,2551,6004,21330,8215
2023-10-28 13:46:18.798939952,Cardiology,North,11622,6678,68,925,4892,3685,18197,4944
2023-10-28 14:38:48.236411824,Cardiology,South,10141,3951,23,7884,4633,13561,16316,6190
2023-10-28 15:31:17.673883696,Oncology,North,7375,8815,88,4930,2837,9564,6270,-1440
2023-10-28 16:23:47.111355568,Orthopedics,South,5452,6833,22,3574,5763,7069,23024,-1381
2023-10-28 17:16:16.548827440,Oncology,South,9312,9223,31,7701,7456,13837,24466,89
2023-10-28 18:08:45.986299320,Radiology,East,12580,9383,97,3874,2744,9301,16298,3197
2023-10-28 19:01:15.423771192,Emergency,West,7925,5502,77,2871,3140,9932,14674,2423
2023-10-28 19:53:44.861243064,Oncology,East,3821,9024,48,2429,2075,3333,5744,-5203
2023-10-28 20:46:14.298714936,Neurology,South,8431,6702,62,5005,2174,8772,9663,1729
2023-10-28 21:38:43.736186808,Emergency,North,2988,3082,66,3303,1520,9754,10766,-94
2023-10-28 22:31:13.173658688,Oncology,East,10405,4969,54,1580,2594,3274,19174,5436
2023-10-28 23:23:42.611130560,Cardiology,North,2531,6339,95,5973,7593,9147,16357,-3808
2023-10-29 00:16:12.048602432,Pediatrics,South,4917,6737,57,288,4511,8357,16588,-1820
2023-10-29 01:08:41.486074304,Neurology,North,8885,7119,65,7563,7004,8268,11292,1766
2023-10-29 02:01:10.923546176,Radiology,East,5619,3379,79,919,2221,8225,11871,2240
2023-10-29 02:53:40.361018056,Neurology,South,12176,8163,54,5828,3351,7652,11180,4013
2023-10-29 03:46:09.798489928,General Surgery,West,12450,3056,58,952,5213,11751,22387,9394
2023-10-29 04:38:39.235961800,Orthopedics,East,12410,7323,46,5000,4424,9547,23237,5087
2023-10-29 05:31:08.673433672,Pediatrics,East,14825,7146,63,7297,894,11369,6183,7679
2023-10-29 06:23:38.110905544,Neurology,West,14963,2827,12,7482,1711,6176,12767,12136
2023-10-29 07:16:07.548377424,General Surgery,South,14677,5262,18,7677,2997,6261,16080,9415
2023-10-29 08:08:36.985849296,Oncology,West,8564,6393,17,862,7057,4422,20964,2171
2023-10-29 09:01:06.423321168,Neurology,East,12301,2616,75,5869,5898,3036,9470,9685
2023-10-29 09:53:35.860793040,Neurology,South,5060,9309,83,4892,5269,13215,6621,-4249
2023-10-29 10:46:05.298264912,Neurology,North,11800,3399,48,3804,4964,3195,8820,8401
2023-10-29 11:38:34.735736792,Orthopedics,East,4524,7796,47,6645,6358,10033,19640,-3272
2023-10-29 12:31:04.173208664,Neurology,North,14607,1316,22,4067,5596,4317,17226,13291
2023-10-29 13:23:33.610680536,Neurology,West,2689,6521,40,822,5240,7688,23948,-3832
2023-10-29 14:16:03.048152408,Orthopedics,South,12291,2719,35,861,4044,11636,15440,9572
2023-10-29 15:08:32.485624280,General Surgery,West,14944,4776,8,2197,3423,4372,12897,10168
2023-10-29 16:01:01.923096160,Emergency,North,3100,2306,81,6006,4921,9373,18529,794
2023-10-29 16:53:31.360568032,Pediatrics,East,10310,3061,43,7892,3179,5830,22483,7249
2023-10-29 17:46:00.798039904,General Surgery,South,12960,9558,98,616,3273,13907,13165,3402
2023-10-29 18:38:30.235511776,Radiology,West,7301,1735,59,6832,1706,10964,17235,5566
2023-10-29 19:30:59.672983648,Emergency,North,10697,4476,23,2443,6511,13940,18416,6221
2023-10-29 20:23:29.110455528,Cardiology,North,9817,4131,72,7878,1413,12514,12285,5686
2023-10-29 21:15:58.547927400,Orthopedics,East,4200,1866,69,4312,5844,12973,8087,2334
2023-10-29 22:08:27.985399272,Orthopedics,North,11233,9851,44,3975,7330,6614,16591,1382
2023-10-29 23:00:57.422871144,Neurology,South,13327,4123,80,480,6018,11532,13600,9204
2023-10-29 23:53:26.860343016,Neurology,North,2496,8317,80,5647,596,10180,24697,-5821
2023-10-30 00:45:56.297814896,Radiology,East,6174,7799,88,167,3795,12330,5795,-1625
2023-10-30 01:38:25.735286768,Cardiology,West,10250,6780,79,5292,2417,11453,9132,3470
2023-10-30 02:30:55.172758640,Neurology,South,7530,3365,34,2623,2730,7821,21666,4165
2023-10-30 03:23:24.610230512,Oncology,West,8969,4732,99,1726,5409,7686,10582,4237
2023-10-30 04:15:54.047702384,Neurology,West,13324,1488,32,7858,4354,8162,8046,11836
2023-10-30 05:08:23.485174256,Neurology,North,13730,2979,53,2284,5292,11273,7605,10751
2023-10-30 06:00:52.922646136,Oncology,North,3653,3171,97,1033,1836,7574,22319,482
2023-10-30 06:53:22.360118008,Cardiology,East,9246,9897,45,6219,3175,7530,22298,-651
2023-10-30 07:45:51.797589880,Oncology,North,11898,5554,90,5333,4478,9218,6062,6344
2023-10-30 08:38:21.235061752,Orthopedics,North,2243,8700,53,3192,4772,9568,13682,-6457
2023-10-30 09:30:50.672533624,Oncology,West,4255,9096,33,3014,4916,13328,12344,-4841
2023-10-30 10:23:20.110005504,Pediatrics,South,8999,8920,5,3244,6532,4128,24347,79
2023-10-30 11:15:49.547477376,Orthopedics,North,11866,6776,89,2900,4913,5061,5686,5090
2023-10-30 12:08:18.984949248,Neurology,South,8743,8459,35,5687,6090,5540,12620,284
2023-10-30 13:00:48.422421120,Radiology,North,4692,6261,31,7397,959,13963,16011,-1569
2023-10-30 13:53:17.859892992,Orthopedics,North,8073,5772,39,5077,4207,9969,13764,2301
2023-10-30 14:45:47.297364872,Cardiology,East,10230,3693,12,1608,528,9570,17837,6537
2023-10-30 15:38:16.734836744,Cardiology,North,5247,9369,44,3795,7555,3182,18132,-4122
2023-10-30 16:30:46.172308616,Oncology,East,8621,8717,62,12,7,11484,17996,-96
2023-10-30 17:23:15.609780488,Orthopedics,West,3615,5631,76,6207,3112,4185,12517,-2016
2023-10-30 18:15:45.047252360,Neurology,South,2019,2695,10,3698,7022,8037,13786,-676
2023-10-30 19:08:14.484724240,Cardiology,North,2220,4293,19,4823,2558,8039,23698,-2073
2023-10-30 20:00:43.922196112,Emergency,East,5771,2637,25,2717,5141,9163,6364,3134
2023-10-30 20:53:13.359667984,Neurology,West,9321,3905,41,5096,6751,10162,5086,5416
2023-10-30 21:45:42.797139856,Emergency,North,8606,5696,74,7987,794,9215,24097,2910
2023-10-30 22:38:12.234611728,Pediatrics,East,9576,4485,58,3697,4153,9890,5477,5091
2023-10-30 23:30:41.672083608,Emergency,East,10442,8346,33,565,7813,4983,8437,2096
2023-10-31 00:23:11.109555480,General Surgery,West,14499,7121,62,2872,6302,4686,8132,7378
2023-10-31 01:15:40.547027352,Cardiology,North,9828,9072,93,6673,4666,3562,10012,756
2023-10-31 02:08:09.984499224,Oncology,North,14706,5918,91,5656,1795,9498,12204,8788
2023-10-31 03:00:39.421971096,Pediatrics,South,2506,8454,95,4788,3502,7018,21537,-5948
2023-10-31 03:53:08.859442976,Orthopedics,North,6741,8406,91,6931,6246,11710,12225,-1665
2023-10-31 04:45:38.296914848,Neurology,East,11060,2089,23,3594,5853,13219,22914,8971
2023-10-31 05:38:07.734386720,Cardiology,South,14182,7859,96,7847,1194,12235,14294,6323
2023-10-31 06:30:37.171858592,Pediatrics,South,6587,4924,38,4577,5492,8369,16422,1663
2023-10-31 07:23:06.609330464,Pediatrics,North,8438,7110,62,6038,3424,11377,19234,1328
2023-10-31 08:15:36.046802344,General Surgery,South,8600,2827,75,1625,862,8464,15490,5773
2023-10-31 09:08:05.484274216,Cardiology,East,11361,8019,17,2134,4923,5252,7730,3342
2023-10-31 10:00:34.921746088,Orthopedics,East,7357,6036,8,7664,2520,4443,19154,1321
2023-10-31 10:53:04.359217960,Orthopedics,West,2739,6421,15,3497,6135,9587,24391,-3682
2023-10-31 11:45:33.796689832,Oncology,East,11982,1785,54,4782,2297,11147,13744,10197
2023-10-31 12:38:03.234161712,Radiology,West,10615,7853,25,1079,4080,7509,12728,2762
2023-10-31 13:30:32.671633584,Emergency,South,5055,4936,64,2848,574,9269,16459,119
2023-10-31 14:23:02.109105456,Orthopedics,West,6387,4058,25,2776,5008,5778,18055,2329
2023-10-31 15:15:31.546577328,General Surgery,North,4203,6665,47,609,6904,13022,17773,-2462
2023-10-31 16:08:00.984049200,Oncology,West,12175,4662,49,6937,6238,6698,20579,7513
2023-10-31 17:00:30.421521080,Emergency,North,5922,7727,46,3942,7217,10233,19875,-1805
2023-10-31 17:52:59.858992952,Pediatrics,South,12589,5850,30,1348,6755,13529,16355,6739
2023-10-31 18:45:29.296464824,Cardiology,West,3957,6770,35,7708,5485,9483,7103,-2813
2023-10-31 19:37:58.733936696,Orthopedics,East,14530,8853,53,5597,1770,5415,6042,5677
2023-10-31 20:30:28.171408568,Oncology,North,7326,9208,72,2924,4112,8624,15008,-1882
2023-10-31 21:22:57.608880448,Pediatrics,South,3789,7173,7,2363,2953,12799,21938,-3384
2023-10-31 22:15:27.046352320,Orthopedics,East,8401,9106,43,2010,6258,11113,17229,-705
2023-10-31 23:07:56.483824192,Neurology,North,2584,2063,52,2980,4399,7820,6916,521
2023-11-01 00:00:25.921296064,Radiology,South,8178,1915,25,1524,4501,8711,5310,6263
2023-11-01 00:52:55.358767936,Pediatrics,South,5200,2691,22,5784,6463,13752,15066,2509
2023-11-01 01:45:24.796239816,General Surgery,East,3342,9475,39,6250,5854,7036,21763,-6133
2023-11-01 02:37:54.233711688,General Surgery,South,6190,7202,36,7113,4509,10202,23446,-1012
2023-11-01 03:30:23.671183560,Orthopedics,West,14588,4005,59,1707,6130,5121,24474,10583
2023-11-01 04:22:53.108655432,General Surgery,South,11400,6103,15,2465,3859,3940,5778,5297
2023-11-01 05:15:22.546127304,Pediatrics,North,13014,4401,62,6264,5645,11729,8046,8613
2023-11-01 06:07:51.983599184,Cardiology,North,13885,2749,99,6155,2318,13958,13202,11136
2023-11-01 07:00:21.421071056,Cardiology,North,12639,8430,98,348,5884,11688,14957,4209
2023-11-01 07:52:50.858542928,Radiology,West,6785,2377,42,550,6442,4382,10055,4408
2023-11-01 08:45:20.296014800,Cardiology,East,11357,8851,50,3218,4408,3358,18663,2506
2023-11-01 09:37:49.733486672,Emergency,West,6756,3366,24,1682,4498,6842,8911,3390
2023-11-01 10:30:19.170958552,Neurology,West,8025,5816,30,28,5556,6757,11322,2209
2023-11-01 11:22:48.608430424,Cardiology,West,9455,2068,15,3777,6439,5429,10361,7387
2023-11-01 12:15:18.045902296,General Surgery,South,12497,9007,70,4697,5214,11102,14188,3490
2023-11-01 13:07:47.483374168,Neurology,East,3062,3409,85,4588,5348,8691,5570,-347
2023-11-01 14:00:16.920846040,Cardiology,South,14592,7905,92,5476,918,5390,5843,6687
2023-11-01 14:52:46.358317920,Emergency,West,13546,6580,98,2927,4459,5194,16200,6966
2023-11-01 15:45:15.795789792,General Surgery,North,12039,5102,41,754,5113,8897,19428,6937
2023-11-01 16:37:45.233261664,Pediatrics,West,10717,6378,10,1249,2765,3608,8662,4339
2023-11-01 17:30:14.670733536,Orthopedics,East,6502,7231,58,7901,7189,9566,12731,-729
2023-11-01 18:22:44.108205408,Orthopedics,North,11574,5637,91,3403,6365,12292,15920,5937
2023-11-01 19:15:13.545677288,Cardiology,East,6981,6479,51,7699,3311,11522,23907,502
2023-11-01 20:07:42.983149160,Orthopedics,West,8612,6076,51,4024,4295,6626,6652,2536
2023-11-01 21:00:12.420621032,Cardiology,East,6968,1368,30,4960,4075,9108,16789,5600
2023-11-01 21:52:41.858092904,Cardiology,South,8066,6126,29,1800,2590,8217,24478,1940
2023-11-01 22:45:11.295564776,General Surgery,North,7400,5774,40,4609,5391,11740,16525,1626
2023-11-01 23:37:40.733036656,Radiology,East,7684,3433,25,5275,2101,12172,19845,4251
2023-11-02 00:30:10.170508528,Oncology,North,14298,5778,62,6689,4966,11679,22178,8520
2023-11-02 01:22:39.607980400,Oncology,North,12914,1395,47,276,5527,5225,8723,11519
2023-11-02 02:15:09.045452272,Radiology,West,8838,1539,27,1362,4628,9032,14782,7299
2023-11-02 03:07:38.482924144,Oncology,West,9353,3667,69,4813,327,5198,21684,5686
2023-11-02 04:00:07.920396024,Neurology,North,3987,2170,63,2384,7121,7357,10971,1817
2023-11-02 04:52:37.357867896,Oncology,East,6067,2307,65,439,549,10642,7112,3760
2023-11-02 05:45:06.795339768,Cardiology,North,7068,7731,78,1412,4421,9306,23013,-663
2023-11-02 06:37:36.232811640,Emergency,West,6104,4675,93,3412,3213,4912,24081,1429
2023-11-02 07:30:05.670283512,Emergency,East,14315,2530,90,2837,630,6364,8135,11785
2023-11-02 08:22:35.107755392,Pediatrics,North,10877,2497,76,2746,5789,10984,18660,8380
2023-11-02 09:15:04.545227264,General Surgery,West,9806,4813,68,7079,4557,4666,15636,4993
2023-11-02 10:07:33.982699136,Oncology,North,8654,3757,37,5203,4358,13939,10384,4897
2023-11-02 11:00:03.420171008,Emergency,North,12741,5671,80,5083,6403,13274,22644,7070
2023-11-02 11:52:32.857642880,Oncology,North,14869,6000,52,7358,5496,5288,6875,8869
2023-11-02 12:45:02.295114760,General Surgery,East,14058,9694,43,927,7762,13938,19299,4364
2023-11-02 13:37:31.732586632,Pediatrics,West,13017,2993,16,300,1816,13115,11766,10024
